JunctionID	SJ.Chr	SJ.Start	SJ.Stop	SJ.Strand	Gene	SRR924570.M.proventriculus	SRR924573.F.proventriculus	SRR924582.M.spleen	SRR924585.F.spleen	SRR924202.M.adrenal_gland	SRR924485.M.adipose	SRR924539.F.adipose	SRR924540.M.cerebellum	SRR924541.F.cerebellum	SRR924542.M.cerebrum	SRR924546.F.cerebrum	SRR924547.M.testes	SRR924548.F.ovary	SRR924549.M.heart	SRR924550.F.heart	SRR924551.M.hypothalamus	SRR924552.F.hypothalamus	SRR924553.M.kidney	SRR924554.F.kidney	SRR924555.M.liver	SRR924556.F.liver	SRR924557.M.lung	SRR924558.F.lung	SRR924559.M.breast_muscle	SRR924561.F.breast_muscle	SRR924564.M.sciatic nerve	SRR924567.F.sciatic nerve
Contig2_039	Contig2	57967	58062	+	RJF.Contig2.LOC12.YLEC23g	(0 u : 1 m)	(0 u : 1 m)	(0 u : 17 m)	(0 u : 10 m)	(0 u : 9 m)	(0 u : 3 m)	(0 u : 43 m)	(No Support?)	(0 u : 2 m)	(No Support?)	(No Support?)	(No Support?)	(0 u : 56 m)	(0 u : 5 m)	(0 u : 7 m)	(No Support?)	(No Support?)	(0 u : 1 m)	(0 u : 5 m)	(No Support?)	(0 u : 1 m)	(0 u : 49 m)	(0 u : 42 m)	(0 u : 2 m)	(No Support?)	(0 u : 24 m)	(0 u : 4 m)
Contig2_056	Contig2	88585	88710	-	RJF.Contig2.LOC15.MHCY28o	(No Support?)	(0 u : 2 m)	(0 u : 49 m)	(0 u : 22 m)	(0 u : 43 m)	(0 u : 5 m)	(0 u : 15 m)	(0 u : 6 m)	(0 u : 12 m)	(0 u : 6 m)	(0 u : 5 m)	(No Support?)	(0 u : 1 m)	(0 u : 41 m)	(0 u : 87 m)	(0 u : 14 m)	(0 u : 4 m)	(0 u : 5 m)	(0 u : 82 m)	(0 u : 27 m)	(0 u : 7 m)	(0 u : 12 m)	(0 u : 18 m)	(0 u : 1 m)	(0 u : 4 m)	(0 u : 168 m)	(0 u : 19 m)
Contig2_062	Contig2	100709	100834	-	RJF.Contig2.LOC16.MHCY29v	(No Support?)	(0 u : 3 m)	(0 u : 108 m)	(0 u : 62 m)	(0 u : 194 m)	(0 u : 14 m)	(0 u : 38 m)	(0 u : 16 m)	(0 u : 12 m)	(No Support?)	(0 u : 11 m)	(No Support?)	(0 u : 6 m)	(0 u : 28 m)	(0 u : 78 m)	(0 u : 22 m)	(0 u : 8 m)	(0 u : 10 m)	(0 u : 194 m)	(0 u : 15 m)	(0 u : 5 m)	(0 u : 56 m)	(0 u : 58 m)	(0 u : 7 m)	(0 u : 6 m)	(0 u : 765 m)	(0 u : 58 m)
Contig2_049	Contig2	62859	63016	-	RJF.Contig2.LOC13.MHCY26i	(0 u : 5 m)	(0 u : 18 m)	(0 u : 336 m)	(0 u : 181 m)	(0 u : 149 m)	(0 u : 64 m)	(0 u : 139 m)	(0 u : 23 m)	(0 u : 14 m)	(0 u : 2 m)	(0 u : 6 m)	(0 u : 1 m)	(0 u : 1 m)	(0 u : 37 m)	(0 u : 85 m)	(0 u : 31 m)	(0 u : 16 m)	(0 u : 22 m)	(0 u : 457 m)	(0 u : 28 m)	(0 u : 18 m)	(0 u : 115 m)	(0 u : 190 m)	(0 u : 25 m)	(0 u : 16 m)	(0 u : 368 m)	(0 u : 36 m)
Contig2_006	Contig2	5108	5265	-	RJF.Contig2.LOC02.MHCY21e	(No Support?)	(0 u : 3 m)	(0 u : 30 m)	(0 u : 22 m)	(0 u : 171 m)	(0 u : 16 m)	(0 u : 14 m)	(0 u : 24 m)	(0 u : 21 m)	(0 u : 5 m)	(0 u : 8 m)	(No Support?)	(No Support?)	(0 u : 25 m)	(0 u : 46 m)	(0 u : 25 m)	(0 u : 8 m)	(0 u : 4 m)	(0 u : 178 m)	(0 u : 5 m)	(0 u : 1 m)	(0 u : 63 m)	(0 u : 72 m)	(0 u : 2 m)	(0 u : 1 m)	(0 u : 784 m)	(0 u : 41 m)
Contig2_073	Contig2	104455	104626	-	RJF.Contig2.LOC18.MHCY30h	(No Support?)	(No Support?)	(0 u : 11 m)	(0 u : 7 m)	(0 u : 5 m)	(No Support?)	(0 u : 1 m)	(0 u : 1 m)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 5 m)	(0 u : 2 m)	(No Support?)	(No Support?)	(0 u : 24 m)	(0 u : 2 m)	(0 u : 2 m)	(0 u : 5 m)	(0 u : 4 m)	(No Support?)	(No Support?)	(0 u : 11 m)	(0 u : 2 m)
Contig2_061	Contig2	86948	87105	-	RJF.Contig2.LOC15.MHCY28o	(0 u : 4 m)	(0 u : 17 m)	(0 u : 191 m)	(0 u : 108 m)	(0 u : 131 m)	(0 u : 37 m)	(0 u : 81 m)	(0 u : 21 m)	(0 u : 10 m)	(0 u : 4 m)	(0 u : 13 m)	(No Support?)	(0 u : 8 m)	(0 u : 43 m)	(0 u : 85 m)	(0 u : 33 m)	(0 u : 14 m)	(0 u : 11 m)	(0 u : 316 m)	(0 u : 25 m)	(0 u : 26 m)	(0 u : 151 m)	(0 u : 181 m)	(0 u : 19 m)	(0 u : 9 m)	(0 u : 524 m)	(0 u : 40 m)
Contig2_037	Contig2	51989	52173	-	RJF.Contig2.LOC11.MHCY25a	(0 u : 3 m)	(0 u : 16 m)	(0 u : 301 m)	(0 u : 129 m)	(0 u : 1330 m)	(0 u : 57 m)	(0 u : 81 m)	(0 u : 141 m)	(0 u : 103 m)	(0 u : 47 m)	(0 u : 37 m)	(No Support?)	(0 u : 2 m)	(0 u : 228 m)	(0 u : 361 m)	(0 u : 262 m)	(0 u : 87 m)	(0 u : 25 m)	(0 u : 1621 m)	(0 u : 55 m)	(0 u : 38 m)	(0 u : 469 m)	(0 u : 378 m)	(0 u : 16 m)	(0 u : 24 m)	(0 u : 7291 m)	(0 u : 317 m)
Contig2_034	Contig2	52612	52694	-	RJF.Contig2.LOC11.MHCY25a	(0 u : 18 m)	(0 u : 44 m)	(0 u : 1115 m)	(0 u : 523 m)	(0 u : 1120 m)	(0 u : 362 m)	(0 u : 440 m)	(0 u : 112 m)	(0 u : 93 m)	(0 u : 34 m)	(0 u : 38 m)	(0 u : 1 m)	(0 u : 12 m)	(0 u : 712 m)	(0 u : 1207 m)	(0 u : 208 m)	(0 u : 82 m)	(0 u : 74 m)	(0 u : 1316 m)	(0 u : 213 m)	(0 u : 120 m)	(0 u : 2065 m)	(0 u : 1791 m)	(0 u : 67 m)	(0 u : 96 m)	(0 u : 6417 m)	(0 u : 305 m)
Contig2_042	Contig2	58890	59154	+	RJF.Contig2.LOC12.YLEC23g	(No Support?)	(0 u : 5 m)	(0 u : 218 m)	(0 u : 99 m)	(1 u : 36 m)	(0 u : 35 m)	(0 u : 61 m)	(0 u : 2 m)	(0 u : 2 m)	(0 u : 1 m)	(0 u : 1 m)	(No Support?)	(0 u : 16 m)	(0 u : 24 m)	(0 u : 8 m)	(0 u : 4 m)	(0 u : 2 m)	(0 u : 6 m)	(0 u : 81 m)	(0 u : 18 m)	(0 u : 17 m)	(0 u : 39 m)	(0 u : 35 m)	(0 u : 3 m)	(0 u : 1 m)	(0 u : 42 m)	(0 u : 16 m)
Contig2_046	Contig2	63617	63711	-	RJF.Contig2.LOC13.MHCY26i	(No Support?)	(0 u : 25 m)	(0 u : 1289 m)	(0 u : 870 m)	(1 u : 95 m)	(0 u : 173 m)	(0 u : 173 m)	(0 u : 9 m)	(0 u : 9 m)	(0 u : 4 m)	(0 u : 3 m)	(0 u : 1 m)	(0 u : 8 m)	(0 u : 44 m)	(0 u : 110 m)	(0 u : 18 m)	(0 u : 6 m)	(0 u : 20 m)	(0 u : 239 m)	(0 u : 40 m)	(0 u : 25 m)	(0 u : 337 m)	(0 u : 650 m)	(0 u : 4 m)	(0 u : 13 m)	(0 u : 400 m)	(0 u : 30 m)
Contig2_075	Contig2	117997	118241	-	RJF.Contig2.LOC19.MHCY31v	(0 u : 7 m)	(0 u : 49 m)	(0 u : 1916 m)	(0 u : 899 m)	(0 u : 444 m)	(0 u : 348 m)	(0 u : 488 m)	(0 u : 37 m)	(0 u : 44 m)	(0 u : 15 m)	(0 u : 16 m)	(0 u : 5 m)	(0 u : 78 m)	(0 u : 291 m)	(0 u : 512 m)	(0 u : 84 m)	(0 u : 36 m)	(0 u : 56 m)	(0 u : 628 m)	(0 u : 85 m)	(0 u : 93 m)	(0 u : 1318 m)	(0 u : 1713 m)	(0 u : 31 m)	(0 u : 47 m)	(0 u : 2062 m)	(0 u : 127 m)
Contig2_035	Contig2	52396	52509	-	RJF.Contig2.LOC11.MHCY25a	(0 u : 3 m)	(0 u : 23 m)	(0 u : 506 m)	(0 u : 283 m)	(0 u : 1412 m)	(0 u : 122 m)	(0 u : 139 m)	(0 u : 141 m)	(1 u : 101 m)	(0 u : 67 m)	(0 u : 45 m)	(0 u : 3 m)	(0 u : 6 m)	(0 u : 259 m)	(0 u : 477 m)	(0 u : 240 m)	(0 u : 113 m)	(0 u : 38 m)	(1 u : 1916 m)	(0 u : 79 m)	(0 u : 44 m)	(0 u : 657 m)	(0 u : 690 m)	(0 u : 43 m)	(0 u : 37 m)	(1 u : 7053 m)	(0 u : 324 m)
Contig2_103	Contig2	147842	147934	-	RJF.Contig2.LOC26.YLEC29c	(0 u : 4 m)	(0 u : 37 m)	(0 u : 1126 m)	(0 u : 673 m)	(0 u : 88 m)	(0 u : 135 m)	(0 u : 168 m)	(0 u : 21 m)	(0 u : 3 m)	(0 u : 2 m)	(0 u : 4 m)	(0 u : 1 m)	(0 u : 26 m)	(0 u : 18 m)	(0 u : 43 m)	(0 u : 16 m)	(0 u : 8 m)	(0 u : 56 m)	(0 u : 145 m)	(0 u : 31 m)	(0 u : 50 m)	(0 u : 114 m)	(0 u : 199 m)	(0 u : 7 m)	(0 u : 12 m)	(0 u : 148 m)	(0 u : 30 m)
Contig2_074	Contig2	118503	118628	-	RJF.Contig2.LOC19.MHCY31v	(No Support?)	(0 u : 3 m)	(0 u : 108 m)	(0 u : 62 m)	(0 u : 194 m)	(0 u : 14 m)	(0 u : 38 m)	(0 u : 16 m)	(0 u : 12 m)	(No Support?)	(0 u : 11 m)	(No Support?)	(0 u : 6 m)	(0 u : 28 m)	(0 u : 78 m)	(0 u : 22 m)	(0 u : 8 m)	(0 u : 10 m)	(0 u : 194 m)	(0 u : 15 m)	(0 u : 5 m)	(0 u : 56 m)	(0 u : 58 m)	(0 u : 7 m)	(0 u : 6 m)	(0 u : 766 m)	(0 u : 58 m)
Contig2_094	Contig2	140836	141090	-	RJF.Contig2.LOC24.YLEC27a	(0 u : 18 m)	(0 u : 52 m)	(0 u : 2264 m)	(0 u : 974 m)	(0 u : 234 m)	(0 u : 283 m)	(0 u : 456 m)	(0 u : 27 m)	(0 u : 16 m)	(0 u : 7 m)	(0 u : 7 m)	(0 u : 1 m)	(0 u : 24 m)	(0 u : 100 m)	(0 u : 97 m)	(0 u : 20 m)	(0 u : 8 m)	(0 u : 56 m)	(0 u : 793 m)	(0 u : 182 m)	(0 u : 140 m)	(0 u : 252 m)	(0 u : 241 m)	(0 u : 32 m)	(0 u : 52 m)	(0 u : 326 m)	(0 u : 143 m)
Contig2_085	Contig2	122249	122420	-	RJF.Contig2.LOC21.MHCY32g	(No Support?)	(No Support?)	(0 u : 11 m)	(0 u : 7 m)	(0 u : 5 m)	(No Support?)	(0 u : 1 m)	(0 u : 1 m)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 5 m)	(0 u : 2 m)	(No Support?)	(No Support?)	(0 u : 24 m)	(0 u : 2 m)	(0 u : 2 m)	(0 u : 5 m)	(0 u : 4 m)	(No Support?)	(No Support?)	(0 u : 11 m)	(0 u : 2 m)
Contig2_096	Contig2	145101	145296	-	RJF.Contig2.LOC25.YLEC28b	(0 u : 51 m)	(0 u : 262 m)	(0 u : 20807 m)	(0 u : 10657 m)	(0 u : 271 m)	(0 u : 1812 m)	(0 u : 1749 m)	(0 u : 36 m)	(0 u : 15 m)	(0 u : 10 m)	(0 u : 14 m)	(0 u : 9 m)	(0 u : 190 m)	(0 u : 253 m)	(0 u : 326 m)	(0 u : 19 m)	(0 u : 15 m)	(0 u : 797 m)	(0 u : 661 m)	(0 u : 367 m)	(0 u : 865 m)	(0 u : 1487 m)	(0 u : 2796 m)	(0 u : 156 m)	(0 u : 183 m)	(0 u : 314 m)	(0 u : 95 m)
Contig2_011	Contig2	13483	13779	+	RJF.Contig2.LOC04.YLEC21e	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 2 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)
Contig2_023	Contig2	29661	29925	+	RJF.Contig2.LOC06.YLEC22f	(0 u : 2 m)	(No Support?)	(0 u : 2 m)	(0 u : 4 m)	(0 u : 7 m)	(No Support?)	(0 u : 3 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 9 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(0 u : 2 m)	(0 u : 3 m)	(No Support?)	(No Support?)	(0 u : 2 m)	(No Support?)
Contig2_041	Contig2	58411	58707	+	RJF.Contig2.LOC12.YLEC23g	(No Support?)	(0 u : 1 m)	(0 u : 6 m)	(0 u : 3 m)	(0 u : 13 m)	(0 u : 6 m)	(0 u : 11 m)	(0 u : 1 m)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(0 u : 12 m)	(0 u : 4 m)	(0 u : 6 m)	(0 u : 5 m)	(0 u : 2 m)	(0 u : 1 m)	(0 u : 6 m)	(0 u : 1 m)	(No Support?)	(0 u : 23 m)	(0 u : 17 m)	(0 u : 2 m)	(0 u : 1 m)	(0 u : 47 m)	(0 u : 1 m)
Contig2_078	Contig2	117056	117169	-	RJF.Contig2.LOC19.MHCY31v	(0 u : 2 m)	(0 u : 13 m)	(0 u : 233 m)	(0 u : 143 m)	(0 u : 294 m)	(0 u : 54 m)	(0 u : 107 m)	(0 u : 29 m)	(0 u : 14 m)	(0 u : 9 m)	(0 u : 11 m)	(0 u : 3 m)	(0 u : 14 m)	(0 u : 80 m)	(0 u : 128 m)	(0 u : 62 m)	(0 u : 35 m)	(0 u : 8 m)	(0 u : 468 m)	(0 u : 23 m)	(0 u : 20 m)	(0 u : 178 m)	(0 u : 238 m)	(0 u : 9 m)	(0 u : 15 m)	(0 u : 1171 m)	(0 u : 88 m)
Contig2_079	Contig2	124100	124225	-	RJF.Contig2.LOC21.MHCY32g	(6 u : 0 m)	(18 u : 0 m)	(284 u : 0 m)	(177 u : 0 m)	(334 u : 7 m)	(96 u : 1 m)	(197 u : 4 m)	(32 u : 1 m)	(35 u : 0 m)	(9 u : 0 m)	(17 u : 0 m)	(2 u : 0 m)	(7 u : 0 m)	(79 u : 0 m)	(201 u : 0 m)	(37 u : 1 m)	(33 u : 0 m)	(33 u : 0 m)	(1048 u : 30 m)	(80 u : 0 m)	(32 u : 1 m)	(123 u : 0 m)	(237 u : 3 m)	(7 u : 0 m)	(17 u : 0 m)	(1000 u : 5 m)	(190 u : 0 m)
Contig2_040	Contig2	58221	58305	+	RJF.Contig2.LOC12.YLEC23g	(0 u : 1 m)	(No Support?)	(0 u : 1 m)	(No Support?)	(0 u : 5 m)	(No Support?)	(0 u : 2 m)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(0 u : 2 m)	(0 u : 1 m)	(0 u : 2 m)	(0 u : 1 m)	(No Support?)	(No Support?)	(0 u : 9 m)	(No Support?)	(No Support?)	(0 u : 5 m)	(No Support?)	(No Support?)	(No Support?)	(0 u : 19 m)	(No Support?)
Contig2_019	Contig2	28419	28608	+	RJF.Contig2.LOC06.YLEC22f	(No Support?)	(No Support?)	(0 u : 7 m)	(0 u : 3 m)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 31 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 3 m)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)
Contig2_063	Contig2	100203	100447	-	RJF.Contig2.LOC16.MHCY29v	(0 u : 7 m)	(0 u : 49 m)	(0 u : 1916 m)	(0 u : 899 m)	(0 u : 444 m)	(0 u : 348 m)	(0 u : 488 m)	(0 u : 37 m)	(0 u : 44 m)	(0 u : 15 m)	(0 u : 16 m)	(0 u : 5 m)	(0 u : 78 m)	(0 u : 291 m)	(0 u : 512 m)	(0 u : 84 m)	(0 u : 36 m)	(0 u : 56 m)	(0 u : 628 m)	(0 u : 85 m)	(0 u : 93 m)	(0 u : 1317 m)	(0 u : 1714 m)	(0 u : 31 m)	(0 u : 47 m)	(0 u : 2062 m)	(0 u : 128 m)
Contig2_048	Contig2	63050	63161	-	RJF.Contig2.LOC13.MHCY26i	(0 u : 3 m)	(0 u : 8 m)	(0 u : 214 m)	(0 u : 139 m)	(0 u : 71 m)	(0 u : 38 m)	(0 u : 69 m)	(0 u : 8 m)	(0 u : 10 m)	(No Support?)	(0 u : 2 m)	(No Support?)	(0 u : 8 m)	(0 u : 25 m)	(0 u : 46 m)	(0 u : 20 m)	(0 u : 11 m)	(0 u : 12 m)	(0 u : 204 m)	(0 u : 10 m)	(0 u : 17 m)	(0 u : 64 m)	(0 u : 123 m)	(0 u : 6 m)	(0 u : 7 m)	(0 u : 297 m)	(0 u : 26 m)
Contig2_087	Contig2	136197	136441	+	RJF.Contig2.LOC23.MHCY33u	(0 u : 32 m)	(0 u : 123 m)	(0 u : 5387 m)	(0 u : 3201 m)	(0 u : 344 m)	(0 u : 1098 m)	(0 u : 1091 m)	(0 u : 219 m)	(0 u : 125 m)	(0 u : 62 m)	(0 u : 58 m)	(0 u : 12 m)	(0 u : 129 m)	(0 u : 168 m)	(0 u : 265 m)	(0 u : 149 m)	(0 u : 156 m)	(0 u : 210 m)	(0 u : 469 m)	(0 u : 101 m)	(0 u : 248 m)	(0 u : 534 m)	(0 u : 1637 m)	(0 u : 42 m)	(0 u : 52 m)	(0 u : 262 m)	(0 u : 67 m)
Contig2_018	Contig2	17065	17174	-	RJF.Contig2.LOC05.MHCY22s	(No Support?)	(No Support?)	(0 u : 2 m)	(0 u : 6 m)	(0 u : 10 m)	(No Support?)	(0 u : 2 m)	(0 u : 2 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 3 m)	(0 u : 1 m)	(0 u : 3 m)	(0 u : 1 m)	(0 u : 1 m)	(0 u : 1 m)	(0 u : 18 m)	(0 u : 1 m)	(0 u : 4 m)	(0 u : 4 m)	(0 u : 9 m)	(No Support?)	(No Support?)	(0 u : 9 m)	(0 u : 3 m)
Contig2_051	Contig2	76183	76308	-	RJF.Contig2.LOC14.MHCY27t	(No Support?)	(No Support?)	(0 u : 14 m)	(0 u : 8 m)	(0 u : 18 m)	(0 u : 1 m)	(0 u : 5 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 3 m)	(0 u : 8 m)	(0 u : 1 m)	(No Support?)	(0 u : 1 m)	(0 u : 8 m)	(0 u : 4 m)	(No Support?)	(0 u : 1 m)	(0 u : 5 m)	(No Support?)	(No Support?)	(0 u : 23 m)	(0 u : 2 m)
Contig2_083	Contig2	122645	122754	-	RJF.Contig2.LOC21.MHCY32g	(0 u : 34 m)	(0 u : 109 m)	(0 u : 897 m)	(0 u : 601 m)	(0 u : 1070 m)	(0 u : 400 m)	(0 u : 816 m)	(0 u : 106 m)	(0 u : 98 m)	(0 u : 32 m)	(0 u : 43 m)	(0 u : 13 m)	(0 u : 46 m)	(0 u : 344 m)	(0 u : 585 m)	(0 u : 125 m)	(0 u : 87 m)	(0 u : 143 m)	(0 u : 4672 m)	(0 u : 228 m)	(0 u : 177 m)	(0 u : 789 m)	(0 u : 1005 m)	(0 u : 36 m)	(0 u : 29 m)	(0 u : 2560 m)	(0 u : 544 m)
Contig3_015	Contig3	53780	54011	-	RJF.Contig3.LOC09.MHCY2B7c	(No Support?)	(0 u : 1 m)	(No Support?)	(0 u : 1 m)	(0 u : 4 m)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 1 m)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(0 u : 3 m)	(No Support?)	(No Support?)	(No Support?)	(0 u : 2 m)	(0 u : 1 m)	(No Support?)	(0 u : 4 m)	(1 u : 0 m)
Contig3_018	Contig3	52843	52929	-	RJF.Contig3.LOC09.MHCY2B7c	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 4 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 2 m)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(0 u : 2 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)
Contig3_019	Contig3	52732	52818	-	RJF.Contig3.LOC09.MHCY2B7c	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(1 u : 43 m)	(0 u : 2 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(0 u : 7 m)	(No Support?)	(0 u : 3 m)	(1 u : 4 m)	(No Support?)	(No Support?)	(No Support?)	(1 u : 10 m)	(No Support?)	(No Support?)	(0 u : 2 m)	(0 u : 2 m)	(No Support?)	(No Support?)	(1 u : 4 m)	(0 u : 2 m)
Contig3_038	Contig3	88033	88152	+	RJF.Contig3.LOC14.MHCY37c	(18 u : 0 m)	(23 u : 0 m)	(132 u : 0 m)	(91 u : 0 m)	(1016 u : 0 m)	(68 u : 0 m)	(173 u : 0 m)	(84 u : 0 m)	(77 u : 0 m)	(32 u : 0 m)	(33 u : 0 m)	(No Support?)	(17 u : 0 m)	(176 u : 0 m)	(540 u : 0 m)	(112 u : 1 m)	(73 u : 0 m)	(88 u : 0 m)	(4589 u : 6 m)	(685 u : 0 m)	(165 u : 0 m)	(29 u : 0 m)	(50 u : 0 m)	(21 u : 0 m)	(27 u : 0 m)	(1567 u : 0 m)	(987 u : 0 m)
Contig3_006	Contig3	7377	7488	+	RJF.Contig3.LOC02.MHCY34b	(4 u : 1 m)	(9 u : 0 m)	(60 u : 15 m)	(67 u : 9 m)	(294 u : 11 m)	(101 u : 6 m)	(138 u : 10 m)	(56 u : 0 m)	(56 u : 1 m)	(20 u : 0 m)	(26 u : 0 m)	(No Support?)	(No Support?)	(22 u : 3 m)	(66 u : 3 m)	(49 u : 3 m)	(33 u : 0 m)	(31 u : 3 m)	(1213 u : 34 m)	(39 u : 0 m)	(18 u : 1 m)	(71 u : 4 m)	(107 u : 4 m)	(87 u : 3 m)	(86 u : 1 m)	(426 u : 13 m)	(114 u : 2 m)
Contig3_021	Contig3	62765	63030	-	RJF.Contig3.LOC10.MHCY35k	(5 u : 2 m)	(12 u : 1 m)	(165 u : 0 m)	(124 u : 2 m)	(56 u : 2 m)	(63 u : 0 m)	(69 u : 2 m)	(77 u : 1 m)	(44 u : 0 m)	(10 u : 0 m)	(13 u : 0 m)	(5 u : 0 m)	(24 u : 0 m)	(15 u : 0 m)	(43 u : 2 m)	(46 u : 1 m)	(54 u : 1 m)	(92 u : 0 m)	(218 u : 0 m)	(15 u : 0 m)	(12 u : 0 m)	(27 u : 2 m)	(83 u : 1 m)	(21 u : 0 m)	(43 u : 0 m)	(42 u : 1 m)	(26 u : 1 m)
Contig3_037	Contig3	77623	77780	+	RJF.Contig3.LOC13.MHCY36w	(1 u : 0 m)	(1 u : 0 m)	(48 u : 0 m)	(30 u : 0 m)	(30 u : 0 m)	(7 u : 0 m)	(17 u : 0 m)	(19 u : 0 m)	(5 u : 0 m)	(5 u : 0 m)	(5 u : 0 m)	(1 u : 0 m)	(2 u : 0 m)	(13 u : 0 m)	(19 u : 0 m)	(7 u : 0 m)	(4 u : 0 m)	(3 u : 0 m)	(91 u : 0 m)	(6 u : 0 m)	(5 u : 0 m)	(25 u : 0 m)	(23 u : 0 m)	(2 u : 0 m)	(1 u : 0 m)	(35 u : 0 m)	(12 u : 0 m)
Contig3_017	Contig3	53041	53123	-	RJF.Contig3.LOC09.MHCY2B7c	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(1 u : 30 m)	(No Support?)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(0 u : 1 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(5 u : 5 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(1 u : 0 m)	(1 u : 5 m)	(2 u : 0 m)
Contig3_050	Contig3	101841	101998	-	RJF.Contig3.LOC16.MHCY38j	(No Support?)	(6 u : 0 m)	(43 u : 0 m)	(23 u : 0 m)	(148 u : 0 m)	(6 u : 0 m)	(26 u : 0 m)	(13 u : 0 m)	(11 u : 0 m)	(4 u : 0 m)	(7 u : 0 m)	(No Support?)	(3 u : 0 m)	(18 u : 0 m)	(45 u : 0 m)	(20 u : 0 m)	(21 u : 0 m)	(6 u : 0 m)	(470 u : 0 m)	(10 u : 0 m)	(8 u : 0 m)	(25 u : 0 m)	(37 u : 0 m)	(2 u : 0 m)	(7 u : 0 m)	(320 u : 0 m)	(65 u : 0 m)
Contig3_040	Contig3	88935	89029	+	RJF.Contig3.LOC14.MHCY37c	(146 u : 0 m)	(285 u : 0 m)	(2778 u : 1 m)	(1739 u : 0 m)	(2095 u : 4 m)	(1867 u : 3 m)	(3022 u : 6 m)	(129 u : 1 m)	(128 u : 0 m)	(29 u : 0 m)	(50 u : 0 m)	(20 u : 0 m)	(250 u : 0 m)	(817 u : 0 m)	(1274 u : 1 m)	(172 u : 0 m)	(135 u : 0 m)	(1348 u : 2 m)	(14962 u : 10 m)	(1516 u : 2 m)	(1287 u : 1 m)	(3238 u : 6 m)	(3691 u : 8 m)	(159 u : 1 m)	(156 u : 1 m)	(3002 u : 4 m)	(1294 u : 3 m)
Contig3_055	Contig3	131436	131690	-	RJF.Contig3.LOC21.MHCY40l	(0 u : 130 m)	(0 u : 215 m)	(1 u : 1520 m)	(0 u : 1030 m)	(2 u : 218 m)	(0 u : 361 m)	(0 u : 385 m)	(0 u : 123 m)	(0 u : 53 m)	(0 u : 18 m)	(0 u : 21 m)	(0 u : 24 m)	(0 u : 140 m)	(0 u : 91 m)	(0 u : 219 m)	(0 u : 45 m)	(0 u : 33 m)	(0 u : 150 m)	(0 u : 395 m)	(0 u : 44 m)	(1 u : 94 m)	(1 u : 290 m)	(1 u : 919 m)	(0 u : 129 m)	(0 u : 133 m)	(1 u : 232 m)	(0 u : 63 m)
Contig3_026	Contig3	65554	65749	+	RJF.Contig3.LOC11.YLEC34h	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(13 u : 0 m)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(No Support?)	(2 u : 0 m)	(No Support?)	(No Support?)	(No Support?)	(7 u : 0 m)	(No Support?)
